document	sentences	fast	slow	slow1	slow2	hwc	exclude_conflict	hwc1	compete2	resource1	competition2	ipcc	co_slow	co_hwc	co_resourcecompetition	doc_ipcc	1.1. fast climate onset	1.2. slow climate onset	2.1. human-wildlife conflict and fast climate onset	2.2. human-wildlife conflict and slow climate onset	3.1. human-wildlife conflict and natural resource competition	4.1. wild life conflict in articles that mention ipcc	1. climate change	2. climate change and human wild life conflict	3. resource competition and human-wild life conflict	4. wild life conflict in articles that mention ipcc
wikiAnthropocene	[80][81] further problem areas are air and water pollution (including nutrient pollution), over-exploitation, invasive species[82] and climate change.	False	True	False	True	False	False	True	False	True	False	False	False	False	False	True	False	True	False	False	False	False	True	False	False	False
wikiAnthropocene	"[79]
many scientists, along with the global assessment report on biodiversity and ecosystem services, say that the main reason for biodiversity loss is a growing human population because this leads to human overpopulation and excessive consumption."	False	True	False	False	False	False	True	False	True	False	False	False	False	False	True	False	True	False	False	False	False	True	False	False	False
wikiAnthropocene	"[83][84][85][86][87] others disagree, saying that loss of habitat is caused mainly by ""the growth of commodities for export"" and that population has very little to do with overall consumption."	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
wikiAnthropocene	more important are wealth disparities between or within countries.	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
wikiAnthropocene	"[88]
climate change is another threat to global biodiversity."	False	True	False	True	False	False	False	True	False	False	False	False	False	False	True	False	True	False	False	False	False	True	False	False	False
wikiAnthropocene	[89][90] for example, coral reefsâwhich are biodiversity hotspotsâwill be lost by the year 2100 if global warming continues at the current rate.	False	True	False	True	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	True	False	False	False
wikiAnthropocene	[91][92] still, it is the general habitat destruction (often for expansion of agriculture), not climate change, that is currently the bigger driver of biodiversity loss.	False	True	False	True	False	False	True	False	False	False	False	False	False	False	True	False	True	False	False	False	False	True	False	False	False
wikiAnthropocene	[93][94] invasive species and other disturbances have become more common in forests in the last several decades.	False	False	False	False	False	False	True	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
wikiAnthropocene	these tend to be directly or indirectly connected to climate change and can cause a deterioration of forest ecosystems.	False	True	False	True	False	False	True	False	True	False	False	False	False	False	True	False	True	False	False	False	False	True	False	False	False
wikiAnthropocene	"[95][96]
biogeography and nocturnality
main article: biogeography
studies of urban evolution give an indication of how species may respond to stressors such as temperature change and toxicity."	False	False	False	True	False	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
wikiAnthropocene	species display varying abilities to respond to altered environments through both phenotypic plasticity and genetic evolution.	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
wikiAnthropocene	[97][98][99] researchers have documented the movement of many species into regions formerly too cold for them, often at rates faster than initially expected.	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
wikiAnthropocene	"[100]
permanent changes in the distribution of organisms from human influence will become identifiable in the geologic record."	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
wikiAnthropocene	this has occurred in part as a result of changing climate, but also in response to farming and fishing, and to the accidental introduction of non-native species to new areas through global travel.	False	False	False	True	False	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
wikiAnthropocene	[4] the ecosystem of the entire black sea may have changed during the last 2000 years as a result of nutrient and silica input from eroding deforested lands along the danube river.	False	True	False	False	False	False	True	False	True	False	False	False	False	False	True	False	True	False	False	False	False	True	False	False	False
wikiAnthropocene	"[101][102]
researchers have found that the growth of the human population and expansion of human activity has resulted in many species of animals that are normally active during the day, such as elephants, tigers and boars, becoming nocturnal to avoid contact with humans, who are largely diurnal."	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
