document	sentences	lista	listb	listc	listd	liste	listf	listg	co_occurrencea	co_occurrenceb	conditional_a	conditional_b	vadar_compound	1.1	1	2.1	2	3.1	3	4.1	4	5.1	5	6.1	6	7.1	7.2	7.3	7.4	7	8.1	8.2	8
doc1	ships and aircraft in archipelagic sea lanes passage shall not deviate more than 25 nautical miles to either side of such axis lines during passage, provided that such ships and aircraft shall not navigate closer to the coasts than 10 per cent of the distance between the nearest points on islands bordering the sea lane.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	6.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	an archipelagic state which designates sea lanes under this article may also prescribe traffic separation schemes for the safe passage of ships through narrow channels in such sea lanes.	False	False	False	False	False	False	False	False	False	True	True	0.4404	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	7.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	an archipelagic state may, when circumstances require, after giving due publicity thereto, substitute other sea lanes or traffic separation schemes for any sea lanes or traffic separation schemes previously designated or prescribed by it.	False	False	False	False	False	False	False	False	False	True	True	0.34	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	8.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	such sea lanes and traffic separation schemes shall conform to generally accepted international regulations.	False	False	False	False	True	False	False	False	False	True	True	0.2732	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	9.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	in designating or substituting sea lanes or prescribing or substituting traffic separation schemes, an archipelagic state shall refer proposals to the competent international organization with a view to their adoption.	False	False	False	False	True	False	False	False	False	True	True	0.3182	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	the organization may adopt only such sea lanes and traffic separation schemes as may be agreed with the archipelagic state, after which the archipelagic state may designate, prescribe or substitute them.	False	False	False	False	False	False	False	False	False	True	True	0.4215	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	10.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	the archipelagic state shall clearly indicate the axis of the sea lanes and the traffic separation schemes designated or prescribed by it on charts to which due publicity shall be given.	False	False	False	False	False	False	False	False	False	True	True	0.4019	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	11.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	ships in archipelagic sea lanes passage shall respect applicable sea lanes and traffic separation schemes established in accordance with this article.	False	False	False	False	False	False	False	False	False	True	True	0.4767	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
